obs_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	g_i	g_k	Type	
"511.70246"	"350"	"9.6e+04"	C	"18.38162323"	"20.80392497"	3	5		
"512.05059"	"250"	"3.47e+05"	C	"18.69335943"	"21.11401428"	3	3		
"512.1866"	"20"	""		"18.72638145"	"21.14637893"	3	3		
"512.22565"	"1500"	"1.96e+06"	C+	"18.69335943"	"21.11318538"	3	5		
"512.23613"	"1500"	"6.30e+05"	C+	"18.69335943"	"21.11313791"	3	5		
"512.8280"	"20"	""		"18.72638145"	"21.14336221"	3	5		
"514.3265"	"50"	""		"18.70407118"	"21.11401428"	5	3		
"514.49384"	"5000"	"3.29e+06"	C+	"18.70407118"	"21.11322925"	5	7		
"514.5011"	"5000"	""		"18.70407118"	"21.11318538"	5	5		
"514.51351"	"350"	"7.81e+05"	C+	"18.70407118"	"21.11313791"	5	5		
"515.00842"	"350"	""		"18.63679156"	"21.04354431"	5	3		
"515.19610"	"750"	"1.71e+06"	C+	"18.61270528"	"21.01857880"	3	5		
"515.44271"	"500"	"1.29e+06"	C+	"18.61270528"	"21.01742872"	3	3		
"515.66672"	"500"	"1.51e+05"	C	"18.61270528"	"21.01638327"	3	5		
"515.89018"	"500"	"1.12e+06"	C+	"18.71137667"	"21.11401428"	1	3		
"516.34847"	"100"	"4.08e+05"	C	"18.61270528"	"21.01321219"	3	1		
"518.2320"	"20"	""		"18.96595369"	"21.3577339"	1	3		
"518.86122"	"1500"	""		"18.55510805"	"20.94398733"	7	5		
"519.13223"	"350"	"8.66e+05"	C+	"18.72638145"	"21.11401428"	3	3		
"519.31251"	"1500"	"9.15e+05"	C+	"18.72638145"	"21.11318538"	3	5		
"519.3224"	"1500"	"1.58e+06"	C+	"18.72638145"	"21.11313791"	3	5		
"520.38962"	"1500"	"2.31e+06"	C+	"18.63679156"	"21.01865519"	5	7		
"520.6565"	"30"	""		"18.63679156"	"21.01742872"	5	3		
"520.88648"	"700"	"1.43e+06"	C+	"18.63679156"	"21.01638327"	5	5		
"521.05672"	"500"	"4.38e+05"	C+	"18.63679156"	"21.01560547"	5	7		
"521.43389"	"350"	"4.39e+05"	C	"18.63679156"	"21.01388581"	5	3		
"522.23517"	"500"	""		"18.57583601"	"20.94928177"	5	3		
"523.40271"	"500"	""		"18.57583601"	"20.94398733"	5	5		
"527.40393"	"400"	""		"18.69335943"	"21.04354431"	3	3		
"528.00853"	"500"	""		"18.69335943"	"21.04085339"	3	1		
"529.81891"	"1500"	""		"18.70407118"	"21.04354431"	5	3		
"530.47580"	"700"	""		"18.61270528"	"20.94928177"	3	3		
"531.47851"	"300"	""		"18.71137667"	"21.04354431"	1	3		
"531.68046"	"250"	""		"18.61270528"	"20.94398733"	3	5		
"532.0550"	"20"	""		"18.38162323"	"20.71126380"	3	5		
"532.6396"	"750"	"5.49e+05"	C+	"18.38162323"	"20.70870776"	3	3		
"533.06720"	"5"	"6.94e+05"	C+	"18.69335943"	"21.01857880"	3	5		
"533.07775"	"6000"	"5.30e+06"	C+	"18.38162323"	"20.70679493"	3	5		
"533.33083"	"500"	"4.70e+05"	C+	"18.69335943"	"21.01742872"	3	3		
"533.5710"	"100"	"5.2e+04"	C	"18.69335943"	"21.01638327"	3	5		
"534.10938"	"10000"	"7.74e+06"	C+	"18.38162323"	"20.70230399"	3	3		
"534.2700"	"10"	""		"18.96595369"	"21.2859685"	1	3		
"534.30048"	"100"	""		"18.69335943"	"21.01321219"	3	1		
"534.32834"	"6000"	"9.76e+06"	C+	"18.38162323"	"20.70135337"	3	1		
"534.92038"	"1500"	""		"18.72638145"	"21.04354431"	3	3		
"535.3513"	"50"	""		"18.96595369"	"21.2812531"	1	3		
"535.51640"	"1500"	"3.35e+05"	C+	"18.70407118"	"21.01865519"	5	7		
"535.53394"	"50"	"1.18e+05"	C	"18.70407118"	"21.01857880"	5	5		
"535.54236"	"1500"	""		"18.72638145"	"21.04085339"	3	1		
"535.8020"	"100"	""		"18.70407118"	"21.01742872"	5	3		
"536.00121"	"1500"	""		"18.63679156"	"20.94928177"	5	3		
"536.04271"	"350"	"1.89e+05"	C	"18.70407118"	"21.01638327"	5	5		
"536.22334"	"250"	"6.9e+04"	C	"18.70407118"	"21.01560547"	5	7		
"536.62169"	"250"	"8.7e+04"	C	"18.70407118"	"21.01388581"	5	3		
"537.23110"	"750"	""		"18.63679156"	"20.94398733"	5	5		
"537.4975"	"500"	"6.44e+05"	C+	"18.71137667"	"21.01742872"	1	3		
"538.32457"	"250"	"1.80e+05"	C	"18.71137667"	"21.01388581"	1	3		
"540.05616"	"20000"	"9.00e+05"	B+	"16.67082693"	"18.96595369"	3	1		
"541.012"	"50"	""		"18.72638145"	"21.01742872"	3	3		
"541.26490"	"2500"	"3.01e+05"	C+	"18.72638145"	"21.01638327"	3	5		
"541.85584"	"1500"	"3.78e+05"	C	"18.72638145"	"21.01388581"	3	3		
"542.0155"	"500"	"4.33e+05"	C	"18.72638145"	"21.01321219"	3	1		
"543.36513"	"2500"	"2.83e+05"	B+	"18.38162323"	"20.66277398"	3	3		
"544.7120"	"80"	""		"18.96595369"	"21.24147014"	1	3		
"544.85091"	"1500"	"4.65e+05"	B+	"18.38162323"	"20.65655315"	3	1		
"549.44158"	"500"	""		"18.69335943"	"20.94928177"	3	3		
"550.73442"	"250"	""		"18.69335943"	"20.94398733"	3	5		
"551.1176"	"30"	""		"18.55510805"	"20.80417004"	7	5		
"551.1485"	"150"	""		"18.55510805"	"20.80403974"	7	7		
"552.063"	"30"	""		"18.70407118"	"20.94928177"	5	3		
"553.36788"	"750"	""		"18.70407118"	"20.94398733"	5	5		
"553.86510"	"500"	""		"18.71137667"	"20.94928177"	1	3		
"555.90978"	"350"	""		"18.57583601"	"20.80551122"	5	3		
"556.24416"	"1500"	"1.43e+05"	C	"18.57583601"	"20.80417004"	5	5		
"556.27662"	"5000"	"9.88e+05"	C+	"18.57583601"	"20.80403974"	5	7		
"556.30531"	"750"	"1.02e+05"	C	"18.57583601"	"20.80392497"	5	5		
"557.60394"	"350"	""		"18.72638145"	"20.94928177"	3	3		
"558.5905"	"50"	""		"18.96595369"	"21.18492247"	1	3		
"558.93472"	"500"	""		"18.72638145"	"20.94398733"	3	5		
"559.115"	"80"	""		"18.96595369"	"21.18286278"	1	3		
"565.25664"	"750"	"7.37e+05"	C+	"18.61270528"	"20.80551122"	3	3		
"565.60258"	"750"	"3.66e+05"	C+	"18.61270528"	"20.80417004"	3	5		
"565.66588"	"5000"	"2.95e+06"	C+	"18.61270528"	"20.80392497"	3	5		
"566.25489"	"750"	"5.31e+05"	B+	"18.38162323"	"20.57056379"	3	3		
"568.4647"	"250"	""		"18.96595369"	"21.14637893"	1	3		
"568.98163"	"1500"	"1.41e+06"	B+	"18.38162323"	"20.56007355"	3	5		
"571.53409"	"350"	""		"18.63679156"	"20.80551122"	5	3		
"571.88798"	"1500"	"2.54e+05"	C+	"18.63679156"	"20.80417004"	5	5		
"571.92248"	"5000"	"9.84e+05"	C+	"18.63679156"	"20.80403974"	5	7		
"571.95300"	"750"	"1.96e+05"	C	"18.63679156"	"20.80392497"	5	5		
"574.82985"	"5000"	"3.34e+06"	C+	"18.55510805"	"20.71139537"	7	7		
"574.86446"	"700"	"2.53e+05"	C+	"18.55510805"	"20.71126380"	7	5		
"576.05885"	"700"	"5.06e+05"	C+	"18.55510805"	"20.70679493"	7	5		
"576.40525"	"30"	"5.50e+05"	C+	"18.55510805"	"20.70550158"	7	7		
"576.44188"	"7000"	"1.12e+07"	B	"18.55510805"	"20.70536507"	7	9		
"577.03067"	"500"	"4.04e+05"	C+	"18.96595369"	"21.11401428"	1	3		
"580.40900"	"750"	"1.88e+05"	C+	"18.57583601"	"20.71139537"	5	7		
"580.44496"	"5000"	"3.60e+06"	C+	"18.57583601"	"20.71126380"	5	5		
"581.14066"	"3000"	"7.37e+05"	C+	"18.57583601"	"20.70870776"	5	3		
"581.66219"	"500"	"1.73e+05"	C	"18.57583601"	"20.70679493"	5	5		
"582.01558"	"5000"	"8.60e+06"	C+	"18.57583601"	"20.70550158"	5	7		
"582.89063"	"750"	"2.87e+05"	C	"18.57583601"	"20.70230399"	5	3		
"585.24878"	"20000"	"6.15e+07"	AA	"16.84805369"	"18.96595369"	3	1		
"586.84165"	"750"	"8.26e+05"	C+	"18.69335943"	"20.80551122"	3	3		
"587.21450"	"750"	"6.69e+05"	C+	"18.69335943"	"20.80417004"	3	5		
"587.28275"	"5000"	"6.07e+06"	C+	"18.69335943"	"20.80392497"	3	5		
"588.18950"	"10000"	"1.15e+07"	B+	"16.61907009"	"18.72638145"	5	3		
"589.83287"	"200"	"2.01e+05"	C	"18.70407118"	"20.80551122"	5	3		
"590.20944"	"30"	"7.35e+05"	C+	"18.70407118"	"20.80417004"	5	5		
"590.24623"	"500"	"8.56e+06"	C+	"18.70407118"	"20.80403974"	5	7		
"590.27835"	"50"	"1.25e+06"	C+	"18.70407118"	"20.80392497"	5	5		
"590.64294"	"500"	"4.51e+06"	C+	"18.61270528"	"20.71126380"	3	5		
"591.3633"	"2500"	"3.19e+06"	C+	"18.61270528"	"20.70870776"	3	3		
"591.89068"	"2500"	"2.97e+06"	C+	"18.71137667"	"20.80551122"	1	3		
"591.90290"	"80"	"4.15e+05"	C+	"18.61270528"	"20.70679493"	3	5		
"593.44522"	"750"	"1.08e+06"	C+	"18.61270528"	"20.70135337"	3	1		
"593.93154"	"500"	"2.00e+05"	B+	"18.57583601"	"20.66277398"	5	3		
"594.48340"	"5000"	"1.13e+07"	B+	"16.61907009"	"18.70407118"	5	5		
"596.16228"	"700"	"2.28e+06"	C+	"18.72638145"	"20.80551122"	3	3		
"596.54710"	"5000"	"6.41e+06"	C+	"18.72638145"	"20.80417004"	3	5		
"596.61790"	"350"	"2.42e+05"	C+	"18.72638145"	"20.80392497"	3	5		
"597.46273"	"5000"	"6.06e+06"	C+	"18.63679156"	"20.71139537"	5	7		
"597.55343"	"6000"	"3.51e+06"	B+	"16.61907009"	"18.69335943"	5	3		
"598.23753"	"80"	"9.9e+04"	C	"18.63679156"	"20.70870776"	5	3		
"598.79074"	"1500"	"3.63e+06"	C+	"18.63679156"	"20.70679493"	5	5		
"599.16477"	"750"	"1.18e+06"	C+	"18.63679156"	"20.70550158"	5	7		
"600.09275"	"1000"	"1.14e+06"	C+	"18.63679156"	"20.70230399"	5	3		
"602.99968"	"10000"	"5.61e+06"	B+	"16.67082693"	"18.72638145"	3	3		
"604.2013"	"150"	"1.56e+05"	C	"18.96595369"	"21.01742872"	1	3		
"604.61348"	"500"	"2.26e+05"	B+	"18.61270528"	"20.66277398"	3	3		
"606.45359"	"500"	"1.64e+06"	B+	"18.61270528"	"20.65655315"	3	1		
"607.43376"	"10000"	"6.03e+07"	B+	"16.67082693"	"18.71137667"	3	1		
"609.61630"	"3000"	"1.81e+07"	B+	"16.67082693"	"18.70407118"	3	5		
"611.80187"	"150"	"6.09e+05"	B+	"18.63679156"	"20.66277398"	5	3		
"612.84498"	"1000"	"6.70e+05"	B+	"16.67082693"	"18.69335943"	3	3		
"614.2508"	"1000"	"1.64e+06"	C+	"18.69335943"	"20.71126380"	3	5		
"614.30627"	"10000"	"2.82e+07"	B+	"16.61907009"	"18.63679156"	5	5		
"615.02985"	"1000"	"1.33e+06"	C+	"18.69335943"	"20.70870776"	3	3		
"615.61380"	"500"	"1.72e+05"	C	"18.69335943"	"20.70679493"	3	5		
"616.35937"	"10000"	"1.46e+07"	B+	"16.71538108"	"18.72638145"	1	3		
"617.28156"	"150"	"4.27e+05"	C	"18.69335943"	"20.70135337"	3	1		
"617.48829"	"700"	"7.52e+05"	C+	"18.70407118"	"20.71139537"	5	7		
"617.52842"	"500"	"3.00e+05"	C+	"18.70407118"	"20.71126380"	5	5		
"618.21460"	"1500"	"3.72e+06"	B+	"18.55510805"	"20.56007355"	7	5		
"618.31575"	"50"	"1.18e+05"	C	"18.70407118"	"20.70870776"	5	3		
"618.90649"	"700"	"5.88e+05"	C+	"18.70407118"	"20.70679493"	5	5		
"619.30663"	"500"	"1.80e+05"	C+	"18.70407118"	"20.70550158"	5	7		
"620.29740"	"150"	"2.44e+05"	C	"18.70407118"	"20.70230399"	5	3		
"620.57775"	"1000"	"1.52e+06"	C+	"18.71137667"	"20.70870776"	1	3		
"621.38758"	"1500"	"2.85e+06"	B+	"18.57583601"	"20.57056379"	5	3		
"621.72812"	"10000"	"6.37e+06"	B+	"16.61907009"	"18.61270528"	5	3		
"622.57350"	"500"	"6.19e+05"	C+	"18.71137667"	"20.70230399"	1	3		
"624.67294"	"1000"	"7.97e+05"	B+	"18.57583601"	"20.56007355"	5	5		
"624.9593"	"50"	""		"18.96595369"	"20.94928177"	1	3		
"625.2732"	"20"	""		"18.72638145"	"20.70870776"	3	3		
"625.87884"	"1000"	"6.06e+05"	C+	"18.72638145"	"20.70679493"	3	5		
"626.64952"	"10000"	"2.49e+07"	B+	"16.71538108"	"18.69335943"	1	3		
"627.30141"	"700"	"9.94e+05"	C+	"18.72638145"	"20.70230399"	3	3		
"627.60327"	"500"	"1.25e+06"	C+	"18.72638145"	"20.70135337"	3	1		
"629.37447"	"1000"	"6.39e+05"	B+	"18.69335943"	"20.66277398"	3	3		
"630.47893"	"1000"	"4.16e+06"	B+	"16.67082693"	"18.63679156"	3	5		
"631.36855"	"1500"	"3.40e+06"	B+	"18.69335943"	"20.65655315"	3	1		
"632.81646"	"3000"	"3.39e+06"	B+	"18.70407118"	"20.66277398"	5	3		
"633.08894"	"1500"	"1.46e+06"	B+	"18.61270528"	"20.57056379"	3	3		
"633.44276"	"10000"	"1.61e+07"	B+	"16.61907009"	"18.57583601"	5	5		
"635.18532"	"1000"	"3.45e+05"	B+	"18.71137667"	"20.66277398"	1	3		
"636.49963"	"1000"	"1.60e+05"	B+	"18.61270528"	"20.56007355"	3	5		
"638.29914"	"10000"	"3.21e+07"	B+	"16.67082693"	"18.61270528"	3	3		
"640.1076"	"1000"	"1.39e+06"	B+	"18.72638145"	"20.66277398"	3	3		
"640.2248"	"20000"	"5.149e+07"	AAA	"16.61907009"	"18.55510805"	5	7		
"640.97469"	"1500"	"1.41e+06"	B+	"18.63679156"	"20.57056379"	5	3		
"642.17044"	"1000"	"2.10e+06"	B+	"18.72638145"	"20.65655315"	3	1		
"644.47118"	"1500"	"1.16e+06"	B+	"18.63679156"	"20.56007355"	5	5		
"650.65277"	"15000"	"3.00e+07"	B+	"16.67082693"	"18.57583601"	3	5		
"653.28824"	"1000"	"1.08e+07"	B+	"16.71538108"	"18.61270528"	1	3		
"659.89528"	"10000"	"2.32e+07"	B+	"16.84805369"	"18.72638145"	3	3		
"660.29007"	"1000"	"4.76e+05"	B+	"18.69335943"	"20.57056379"	3	3		
"664.00095"	"100"	"6.21e+04"	B+	"18.69335943"	"20.56007355"	3	5		
"664.080"	"50"	"3.80e+03"	C	"18.70407118"	"20.57056379"	5	3		
"665.20925"	"1500"	"2.90e+05"	B	"16.84805369"	"18.71137667"	3	1		
"666.6892"	"1000"	"3.57e+05"	B+	"18.71137667"	"20.57056379"	1	3		
"667.82766"	"5000"	"2.33e+07"	B+	"16.84805369"	"18.70407118"	3	5		
"671.70430"	"700"	"2.17e+07"	B+	"16.84805369"	"18.69335943"	3	3		
"672.11342"	"20"	"5.15e+04"	B+	"18.72638145"	"20.57056379"	3	3		
"673.80320"	"700"	"1.25e+06"	C+	"18.96595369"	"20.80551122"	1	3		
"675.95821"	"150"	"1.60e+05"	B+	"18.72638145"	"20.56007355"	3	5		
"692.94672"	"100000"	"1.74e+07"	B+	"16.84805369"	"18.63679156"	3	5		
"702.40500"	"34000"	"1.89e+06"	B+	"16.84805369"	"18.61270528"	3	3		
"703.24128"	"85000"	"2.66e+07"	B+	"16.61907009"	"18.38162323"	5	3		
"705.12922"	"2200"	"2.38e+06"	C+	"18.38162323"	"20.13945733"	3	3		
"705.91079"	"10000"	"7.46e+06"	B+	"18.38162323"	"20.13751125"	3	5		
"706.4762"	"80"	"3.40e+04"	C	"18.38162323"	"20.13610672"	3	5		
"711.23075"	"110"	"6.28e+05"	C+	"18.96595369"	"20.70870776"	1	3		
"713.85400"	"55"	"2.20e+05"	C+	"18.96595369"	"20.70230399"	1	3		
"717.39380"	"77000"	"2.87e+06"	B+	"16.84805369"	"18.57583601"	3	5		
"724.51665"	"77000"	"1.01e+07"	B+	"16.67082693"	"18.38162323"	3	3		
"730.48422"	"89"	"2.55e+05"	B+	"18.96595369"	"20.66277398"	1	3		
"743.88981"	"60000"	"2.47e+06"	B+	"16.71538108"	"18.38162323"	1	3		
"747.24383"	"3100"	"2.96e+06"	C+	"18.38162323"	"20.04038646"	3	3		
"748.88712"	"32000"	"2.31e+07"	B+	"18.38162323"	"20.03674670"	3	5		
"753.57739"	"28000"	"3.06e+07"	B+	"18.38162323"	"20.02644523"	3	3		
"754.40439"	"13000"	"3.87e+07"	B	"18.38162323"	"20.02464208"	3	1		
"762.133"	"50"	""		"19.68819383"	"21.3145513"	3	1		
"772.46233"	"60"	"1.58e+05"	B+	"18.96595369"	"20.57056379"	1	3		
